4979;3.357;7;3.207;6;3.304;4;4.064;31
2085;5.563;62;5.563;62;5.506;56;5.094;54
2656;4.695;24;4.887;29;4.927;30;3.167;7
132;5.531;55;5.547;59;4.779;26;5.175;56
3026;4.764;26;3.549;10;5.534;59;3.987;29
4116;4.764;26;4.502;21;5.154;42;4.366;36
5219;5.510;53;5.517;54;5.337;49;5.128;55
4718;4.941;31;4.259;17;5.454;55;4.758;45
5203;4.444;18;4.758;25;4.073;16;3.871;22
3143;5.049;35;5.131;35;5.062;37;3.897;24
4398;4.869;29;4.999;30;4.804;27;3.948;27
4749;5.395;44;5.436;45;5.215;44;4.697;44
444;5.209;40;5.222;39;5.021;36;4.876;49
319;5.098;38;5.071;33;5.297;47;3.775;17
2230;4.884;30;4.839;28;5.206;43;3.775;17
2631;4.495;21;5.131;35;3.538;9;3.751;14
4125;4.984;32;5.180;37;4.757;24;3.948;27
4079;4.984;32;5.071;33;4.720;23;4.579;42
4413;5.502;52;5.513;52;5.226;45;5.193;57
3351;5.395;44;5.325;42;5.259;46;5.306;60
492;5.382;42;5.401;43;5.352;51;4.400;38
1103;4.029;15;4.821;27;3.304;4;3.475;11
2036;5.554;59;5.553;60;5.519;57;4.064;31
3466;3.847;12;4.409;19;3.524;8;3.167;7
4491;3.222;5;3.300;8;3.354;6;2.611;2
2428;5.556;61;5.562;61;5.110;40;4.064;31
3630;3.030;3;2.065;3;3.716;12;3.428;10
5491;5.449;48;5.520;55;4.628;19;4.794;46
4672;5.449;48;5.449;48;4.945;31;5.444;61
2381;5.477;51;5.526;56;5.127;41;4.272;35
5138;5.390;43;5.459;49;4.945;31;4.893;50
42;3.820;11;4.306;18;3.562;10;3.329;9
2152;4.238;16;3.792;12;4.551;18;4.794;46
5017;850;1;898;1;639;1;1.846;1
180;4.590;23;4.742;24;3.980;15;4.826;48
1654;5.535;56;5.514;53;5.537;60;4.366;36
1863;4.444;18;4.614;22;4.698;22;3.129;5
1786;4.495;21;3.925;14;5.325;48;3.775;17
1283;5.081;37;5.256;41;4.876;28;3.751;14
3145;4.841;28;5.031;31;4.649;20;3.897;24
4161;5.146;39;5.180;37;5.062;37;4.484;39
2555;2.946;2;1.857;2;3.796;14;3.129;5
2116;5.538;57;5.545;58;5.075;39;5.241;58
1468;3.172;4;3.239;7;3.220;3;3.026;3
4945;3.884;13;4.095;15;3.779;13;3.649;13
2564;5.555;60;5.540;57;5.543;61;5.032;53
2423;5.541;58;5.508;51;5.560;62;4.484;39
1;3.927;14;4.409;19;3.478;7;3.871;22
3616;5.453;50;5.405;44;5.530;58;3.751;14
3091;4.695;24;4.614;22;4.425;17;4.989;52
1425;3.448;8;2.266;4;4.757;24;3.475;11
2035;3.771;10;3.883;13;3.590;11;4.168;34
2119;5.524;54;5.504;50;5.337;49;5.506;62
5108;3.312;6;3.774;11;3.068;2;3.077;4
116;5.225;41;5.222;39;5.365;52;3.775;17
3359;5.416;46;5.443;46;5.008;35;5.241;58
3287;3.702;9;2.457;5;4.649;20;4.625;43
1736;4.444;18;4.216;16;4.945;31;3.897;24
1807;5.550;14;5.543;14;5.561;15;2.407;2
4750;5.293;13;5.436;13;5.259;13;2.504;3
2142;508;1;257;1;665;1;2.357;1
1726;3.561;7;3.814;9;3.664;8;2.696;6
1667;3.721;9;3.814;9;3.955;9;2.990;7
2031;3.607;8;3.634;8;3.607;6;3.751;13
3519;3.312;6;3.011;5;3.623;7;3.475;10
245;4.590;12;5.031;12;4.451;11;2.661;5
4416;2.776;2;3.053;6;2.626;2;2.504;3
1169;4.284;11;3.943;11;5.235;12;3.077;8
2172;3.115;4;2.816;4;3.261;3;3.570;11
4166;3.721;9;3.618;7;4.116;10;3.214;9
3200;3.008;3;2.210;2;3.419;4;3.751;13
412;3.136;5;2.475;3;3.550;5;3.570;11
2044;5.560;15;5.561;15;5.559;14;4.272;15
2694;3.519;28;3.249;21;3.998;60;3.214;23
3441;3.653;32;4.306;50;3.247;30;3.129;16
3224;5.510;130;5.536;130;5.271;117;4.552;108
14;5.543;136;5.550;135;5.492;135;3.987;69
2137;4.965;88;5.338;104;4.376;75;3.252;30
2857;4.965;88;4.999;83;5.110;109;3.775;52
2706;3.254;21;4.026;42;2.667;14;2.696;6
3258;2.776;12;3.029;16;2.613;13;2.611;5
5030;5.550;138;5.555;138;5.380;128;3.987;69
4740;1.362;2;898;2;2.035;4;2.112;3
4400;5.225;103;5.467;118;4.376;75;3.570;42
981;5.458;123;5.433;114;5.510;140;4.064;76
5075;5.461;124;5.499;123;5.393;129;4.028;73
5551;5.306;114;4.839;73;5.532;141;4.794;127
2799;5.558;141;5.559;140;5.506;139;3.871;59
3172;4.670;77;4.572;61;4.945;101;4.131;78
2377;4.284;54;5.192;93;3.095;22;3.670;46
1424;2.846;14;2.690;11;2.971;19;3.077;13
3970;628;1;686;1;398;1;2.064;2
4369;4.444;66;4.373;52;4.720;88;3.948;66
2723;2.776;12;2.111;6;3.279;31;3.214;23
2234;4.416;62;4.988;80;3.607;41;3.871;59
690;5.253;109;5.342;105;5.075;106;4.131;78
5262;4.144;47;4.231;49;3.796;53;4.602;116
4682;3.847;37;4.821;70;3.140;24;2.696;6
4869;4.372;59;4.463;56;3.817;54;4.916;133
1972;4.884;85;5.173;92;4.565;82;3.726;49
1108;5.520;132;5.549;134;5.191;112;3.831;56
3914;5.169;99;4.988;80;5.457;133;3.775;52
781;5.557;140;5.552;137;5.553;143;3.775;52
572;5.253;109;5.342;105;5.172;111;3.831;56
568;4.695;79;4.447;55;4.945;101;4.625;117
2749;2.598;6;2.578;10;2.428;10;3.077;13
3643;3.008;17;2.338;8;3.478;35;3.362;33
186;5.225;103;5.411;112;4.137;67;4.826;130
3750;2.598;6;2.304;7;2.767;15;3.129;16
35;5.560;142;5.564;142;5.284;118;4.168;84
3818;4.101;44;3.419;24;4.876;94;4.366;95
4389;3.291;22;3.207;20;3.155;26;4.131;78
296;4.921;87;4.973;78;4.451;78;4.958;137
4167;5.194;101;5.537;131;3.095;22;3.329;31
3956;3.378;25;3.270;22;3.753;50;2.696;6
4771;5.524;134;5.540;132;5.365;126;4.168;84
2845;4.670;77;4.066;43;5.423;131;3.751;51
5144;4.590;73;4.332;51;4.855;93;4.509;107
4124;3.796;35;3.943;37;3.538;37;4.366;95
1184;5.049;94;5.294;99;4.161;69;4.552;108
2122;4.984;90;4.532;60;5.423;131;4.579;113
4747;4.562;71;4.988;80;4.137;67;3.428;37
4796;5.426;121;5.508;124;4.903;98;4.366;95
4951;5.049;94;5.301;101;3.876;55;4.916;133
3405;5.502;128;5.535;129;5.352;124;3.871;59
5126;4.255;52;4.163;47;3.998;60;4.916;133
2943;5.244;106;5.246;95;5.310;119;4.131;78
3625;4.802;83;4.742;68;4.670;86;4.794;127
3295;5.543;136;5.551;136;5.365;126;4.552;108
3744;5.066;96;5.111;86;4.987;103;4.366;95
3112;3.291;22;3.792;32;2.952;18;3.129;16
5244;5.408;120;5.485;121;4.828;91;4.860;131
907;5.515;131;5.560;141;4.054;63;3.129;16
788;3.653;32;3.814;33;3.204;28;4.697;125
1918;4.331;58;3.961;40;4.740;90;4.579;113
1746;5.306;114;5.131;87;5.467;134;4.625;117
547;4.167;48;4.724;66;3.403;34;4.366;95
4195;4.215;50;3.847;34;5.191;112;3.077;13
3810;2.716;10;2.690;11;2.343;8;3.649;44
2032;4.841;84;4.774;69;5.021;104;4.329;91
3312;3.927;38;3.571;27;4.201;73;4.452;103
3207;2.524;5;1.433;5;3.304;33;3.400;34
1755;4.590;73;5.273;98;3.550;39;3.129;16
3564;5.565;143;5.565;143;5.548;142;3.897;62
1161;4.742;81;4.572;61;4.927;100;4.625;117
4686;5.244;106;5.455;117;4.023;62;4.552;108
167;4.416;62;4.066;43;4.876;94;4.329;91
3106;5.244;106;5.384;111;4.903;98;3.948;66
553;5.524;134;5.517;125;5.504;137;4.552;108
5511;4.614;75;5.011;84;3.779;52;4.272;90
3283;3.927;38;3.847;34;4.351;74;3.475;41
1036;2.598;6;3.618;29;1.318;2;1.747;1
1559;5.345;117;5.449;115;4.529;80;4.958;137
5315;4.284;54;3.988;41;4.551;81;4.579;113
521;5.509;129;5.523;126;5.415;130;4.625;117
4434;3.631;31;3.593;28;3.637;42;3.831;56
4346;4.884;85;4.973;78;4.089;64;5.193;142
2063;3.607;30;4.572;61;2.789;16;3.329;31
3780;5.481;125;5.529;127;4.876;94;4.860;131
1250;4.416;62;4.572;61;4.116;66;4.430;102
3653;3.201;20;3.716;31;2.490;12;3.726;49
3433;1.454;3;1.112;4;1.547;3;2.696;6
2546;4.764;82;4.920;76;4.180;70;4.794;127
1319;4.614;75;4.373;52;4.828;91;4.625;117
5378;4.984;90;5.313;103;4.425;77;3.428;37
5151;5.169;99;5.301;101;4.876;94;4.131;78
3040;5.002;92;5.256;96;4.504;79;4.028;73
2497;5.553;139;5.556;139;5.325;121;4.245;87
2898;5.520;132;5.542;133;5.337;122;4.131;78
1465;5.444;122;5.497;122;5.337;122;3.775;52
5161;4.695;79;5.011;84;4.180;70;4.064;76
446;5.288;113;5.353;107;4.670;86;5.105;141
1744;2.621;9;2.757;13;2.318;7;2.940;11
1331;3.333;24;4.066;43;2.822;17;2.940;11
5413;4.101;44;4.733;67;3.538;37;3.570;42
2556;5.225;103;5.375;109;4.720;88;4.329;91
3807;3.172;18;3.183;19;3.204;28;3.214;23
2422;3.957;40;4.201;48;3.980;59;3.400;34
1978;3.534;29;3.078;18;4.089;64;3.670;46
5368;5.098;98;4.672;65;5.499;136;3.948;66
2692;2.924;15;2.427;9;3.293;32;3.214;23
2000;5.253;109;5.145;89;5.096;107;5.241;143
1772;5.277;112;5.469;119;4.565;82;3.690;48
465;4.198;49;4.502;58;3.695;45;4.329;91
4800;4.101;44;4.373;52;3.769;51;3.987;69
3160;2.161;4;1.050;3;3.140;24;2.805;10
4924;4.467;68;3.943;37;5.235;115;3.987;69
57;3.448;27;2.757;13;3.649;43;4.661;123
1507;4.515;70;4.463;56;4.628;85;4.245;87
4410;4.284;54;4.821;70;3.190;27;5.008;140
3990;5.382;118;5.422;113;5.359;125;4.028;73
3189;4.284;54;5.260;97;3.048;21;3.214;23
4891;3.957;40;3.943;37;4.180;70;3.649;44
1178;4.255;52;4.874;75;3.716;46;3.400;34
4812;4.562;71;4.066;43;5.215;114;4.245;87
5118;5.332;116;5.371;108;5.110;109;4.661;123
1421;5.194;101;5.145;89;5.096;107;4.958;137
1190;4.372;59;4.502;58;3.934;58;4.697;125
3707;5.081;97;4.964;77;5.235;115;4.452;103
1658;4.395;61;5.294;99;3.034;20;3.428;37
3749;5.487;127;5.529;127;5.037;105;4.625;117
1878;3.796;35;3.480;25;3.908;56;4.452;103
2918;4.444;66;4.839;73;3.908;56;3.897;62
4153;4.029;42;3.270;22;4.565;82;4.916;133
1897;3.393;26;2.816;15;3.590;40;4.366;95
5494;4.495;69;5.145;89;3.678;44;3.214;23
4876;5.390;119;5.449;115;5.310;119;3.897;62
896;5.002;92;5.375;109;3.716;46;4.366;95
3323;2.924;15;3.480;25;2.428;10;2.504;4
2610;2.759;11;3.029;16;2.295;6;3.129;16
2192;4.055;43;5.131;87;2.090;5;4.484;106
4759;4.416;62;5.192;93;3.492;36;3.214;23
294;3.756;34;3.675;30;3.716;46;4.204;86
5288;5.481;125;5.480;120;5.504;137;3.897;62
5218;4.238;51;4.821;70;3.716;46;3.428;37
4100;3.186;19;3.925;36;2.405;9;3.129;16
1793;1.638;2;450;1;2.667;3;3.690;8
3702;3.254;8;3.348;10;3.155;8;3.511;6
4858;3.561;11;3.943;13;3.204;9;3.775;10
3393;3.234;7;2.988;7;3.079;6;4.484;14
5191;3.519;10;2.654;5;4.073;13;4.452;13
2894;2.986;6;3.163;9;3.095;7;2.161;1
2385;4.718;16;4.390;14;5.127;16;4.509;15
1811;2.776;4;2.490;4;3.000;5;3.077;3
1868;940;1;815;2;961;1;2.161;1
5282;4.331;14;4.852;16;3.492;11;4.509;15
3794;2.946;5;3.434;11;1.797;2;3.775;10
3307;3.291;9;2.908;6;3.478;10;3.871;12
25;3.820;13;3.122;8;4.927;15;3.511;6
3647;2.134;3;1.232;3;2.767;4;3.362;4
5281;4.331;14;4.463;15;4.609;14;3.362;4
1681;3.721;12;3.658;12;3.834;12;3.726;9
4905;2.776;40;3.943;104;1.576;6;1.419;8
2602;2.964;53;2.531;50;3.354;57;2.940;55
1330;2.828;41;2.035;29;3.478;68;3.077;60
127;3.378;75;3.502;86;3.386;61;3.292;73
5298;1.665;8;1.535;13;2.230;11;1.032;4
324;2.642;31;1.857;21;3.304;50;2.940;55
3859;3.156;60;1.727;20;4.073;109;4.028;100
1712;3.090;55;2.185;35;3.734;83;3.475;87
893;4.309;120;4.672;126;3.465;66;4.989;122
4264;3.312;68;2.924;66;3.834;94;2.899;52
2890;2.545;23;1.921;23;2.984;30;3.292;73
256;508;4;223;2;870;4;2.112;22
4401;4.055;108;4.463;119;3.368;60;4.579;115
3877;3.469;78;3.480;85;3.562;72;3.400;79
1911;2.439;20;1.945;24;2.924;28;2.661;44
5321;3.090;55;3.522;89;3.079;36;1.704;13
633;2.663;34;1.615;16;3.419;63;3.400;79
4855;2.503;22;2.557;54;2.266;12;2.940;55
991;3.534;82;2.654;58;3.695;81;5.094;127
626;3.254;65;2.600;57;3.796;88;3.428;81
1004;3.333;71;2.531;50;4.201;118;3.252;70
1186;4.081;110;3.658;97;4.529;123;4.452;109
3105;3.254;65;3.183;71;3.623;76;2.307;29
149;3.333;71;2.490;48;3.538;70;4.794;117
4666;2.898;48;2.888;63;3.304;50;1.515;9
3773;2.332;16;1.945;24;3.021;32;1.603;10
1136;2.282;15;1.615;16;3.095;37;2.161;23
4799;3.534;82;1.945;24;4.089;111;5.367;137
3665;3.534;82;2.157;33;4.720;128;4.400;106
4716;5.277;138;5.446;138;4.023;106;5.008;124
4157;2.846;42;3.011;67;3.034;34;1.846;15
4787;3.291;67;3.571;92;3.304;50;2.661;44
4379;4.284;119;3.368;76;4.828;130;5.175;131
3122;2.946;52;3.300;75;2.883;26;1.905;17
1818;4.869;137;4.672;126;4.180;117;5.476;138
4367;3.721;96;3.402;80;3.334;55;5.207;132
1717;3.702;93;4.026;107;3.779;87;2.453;36
5439;1.866;9;1.703;18;1.890;9;2.453;36
463;1.995;12;1.209;9;2.861;24;2.407;34
2897;4.331;121;4.373;117;3.817;91;4.989;122
5000;4.029;104;3.832;101;4.116;112;4.452;109
2920;2.598;28;2.557;54;2.592;19;2.899;52
1030;3.222;62;2.888;63;3.576;74;3.214;65
4505;4.614;127;5.096;135;3.664;80;4.329;105
196;1.866;9;1.517;12;2.343;14;2.064;19
2488;2.359;18;2.245;38;2.490;17;2.357;32
5487;4.562;125;4.936;133;4.649;125;2.504;40
2576;2.462;21;2.654;58;2.767;20;901;2
871;4.841;135;3.502;86;5.457;138;5.347;136
1452;1.995;12;1.232;10;2.789;22;2.504;40
4177;2.199;14;1.957;27;2.562;18;2.064;19
3556;3.680;90;3.549;90;4.023;106;3.428;81
2312;2.663;34;2.210;36;3.021;32;3.077;60
3245;2.924;50;2.457;45;3.386;61;2.754;48
5520;3.680;90;4.026;107;3.649;78;2.899;52
5542;4.718;130;4.646;125;4.876;134;4.304;102
1193;743;5;719;6;937;5;1.238;7
4110;383;3;282;3;692;3;1.032;4
3048;3.702;93;3.634;95;4.073;109;3.252;70
5253;3.866;100;4.143;111;3.876;99;3.214;65
4248;3.771;97;3.774;99;4.161;115;3.167;64
5503;4.123;112;4.887;131;3.465;66;3.292;73
1489;3.115;58;3.368;76;3.437;65;1.075;6
3241;2.846;42;3.402;80;2.375;16;2.407;34
1942;4.540;124;4.373;117;4.376;121;4.936;121
3507;3.534;82;4.047;110;3.173;41;3.594;91
575;4.654;129;4.502;120;4.828;130;4.509;113
1846;2.545;23;2.490;48;2.343;14;3.214;65
2485;2.898;48;1.593;15;3.649;78;3.948;99
5335;4.841;135;5.229;137;3.894;100;4.304;102
106;3.312;68;1.857;21;3.734;83;5.207;132
4399;3.469;78;3.908;103;3.173;41;3.428;81
746;3.984;102;4.631;124;3.853;96;1.987;18
4609;4.638;128;4.007;106;4.855;133;5.241;134
370;2.332;16;2.352;42;2.295;13;2.161;23
1418;2.846;42;2.531;50;3.120;39;2.940;55
3756;3.653;89;4.183;113;3.506;69;2.754;48
2751;3.702;93;3.053;68;4.161;115;4.452;109
2299;3.519;81;3.549;90;3.853;96;2.661;44
5338;4.238;115;3.502;86;4.828;130;4.876;120
4430;2.598;28;2.866;62;2.908;27;846;1
1690;3.234;63;2.427;44;3.894;100;3.428;81
204;3.469;78;3.292;73;3.419;63;4.304;102
2829;2.870;46;1.433;11;3.934;103;3.475;87
304;3.312;68;3.388;79;3.354;57;3.252;70
5221;1.934;11;966;8;2.984;30;2.562;42
4060;4.238;115;3.593;94;4.476;122;5.145;129
3055;2.545;23;1.703;18;3.220;47;3.214;65
471;4.827;134;4.999;134;4.351;120;4.579;115
5444;2.598;28;2.531;50;2.807;23;2.307;29
1941;304;2;282;3;297;2;1.603;10
3449;4.255;117;4.672;126;3.817;91;3.871;98
1232;2.870;46;2.210;36;3.304;50;3.428;81
3772;965;7;802;7;1.605;7;901;2
4254;2.573;27;2.888;63;2.182;10;2.562;42
1236;3.534;82;3.634;95;3.796;88;2.849;51
4199;2.642;31;2.475;47;2.924;28;2.357;32
758;4.029;104;3.571;92;3.998;105;5.094;127
2336;3.680;90;3.774;99;3.734;83;3.428;81
4777;3.115;58;3.434;82;3.120;39;2.064;19
1433;4.081;110;4.758;130;3.796;88;2.161;23
5284;3.607;87;3.368;76;3.834;94;3.775;96
4023;3.201;61;2.266;39;3.853;96;3.649;92
3488;764;6;344;5;1.605;7;1.846;15
34;4.562;125;3.658;97;5.154;135;5.145;129
3472;2.691;37;2.304;41;3.204;45;2.161;23
1683;2.691;37;2.045;30;3.304;50;2.696;47
4295;5.531;139;5.520;139;5.475;139;5.008;124
4501;4.802;133;4.163;112;5.401;137;4.452;109
1288;3.957;101;2.757;60;4.529;123;5.321;135
4317;3.771;97;3.961;105;3.817;91;3.329;76
4914;4.144;114;4.284;115;4.116;112;3.775;96
3377;3.999;103;2.157;33;4.757;129;5.516;139
2941;2.924;50;2.377;43;3.235;48;3.475;87
812;3.771;97;4.284;115;3.562;72;2.940;55
1936;3.407;76;3.137;70;3.623;76;3.670;93
4128;3.090;55;3.434;82;3.173;41;1.647;12
2463;4.255;117;4.502;120;4.116;112;3.751;95
1060;2.846;42;2.457;45;3.354;57;2.307;29
802;3.357;74;2.266;39;3.908;102;4.509;113
4549;4.029;104;3.868;102;3.695;81;5.049;126
5252;4.764;131;4.887;131;4.670;126;4.100;101
4990;3.631;88;3.122;69;3.934;103;4.400;106
2714;4.029;104;4.502;120;3.753;86;3.362;77
1668;4.786;132;4.216;114;5.284;136;4.794;117
2362;3.234;63;3.223;72;3.550;71;2.453;36
475;2.545;23;2.111;32;3.048;35;2.453;36
1926;4.055;108;3.458;84;4.670;126;4.400;106
1944;2.738;39;1.977;28;3.279;49;3.362;77
1415;3.407;76;4.026;107;3.204;45;2.259;27
5296;4.123;112;4.532;123;4.023;106;3.214;65
3978;3.030;54;3.292;73;2.767;20;3.077;60
904;76;1;53;1;83;1;1.798;14
4946;4.416;122;4.711;129;4.201;118;3.704;94
2372;2.412;19;1.535;13;3.109;38;3.077;60
2964;2.663;34;2.084;31;3.190;44;2.754;48
1172;4.467;123;5.131;136;3.607;75;3.475;87
4492;3.333;71;2.757;60;3.334;55;4.794;117
4276;2.642;31;2.557;54;2.871;25;2.259;27
4113;2.621;9;1.921;9;2.971;9;3.649;12
3828;5.402;188;5.031;177;5.530;196;5.227;152
541;5.531;213;5.487;213;5.464;169;5.499;202
2717;4.786;106;4.430;125;5.172;113;4.661;72
1328;5.490;205;5.459;209;5.432;160;5.291;163
4148;5.209;159;4.463;129;5.487;177;5.306;167
3639;5.146;151;4.909;167;5.284;131;4.893;100
43;5.081;139;4.272;106;5.539;200;3.987;20
5285;3.433;19;4.447;128;2.061;3;3.649;12
2545;5.458;195;5.287;196;5.401;151;5.527;209
4995;5.128;148;4.948;172;4.876;84;5.339;177
2878;4.614;89;4.116;93;5.206;119;4.400;50
377;4.614;89;3.943;82;5.347;137;4.329;44
22;4.884;117;4.272;106;5.110;111;5.321;172
4870;5.370;183;4.909;167;5.499;185;5.431;192
4841;5.453;193;5.313;198;5.446;164;5.405;186
72;5.494;206;5.483;212;5.172;113;5.468;198
5261;3.561;25;3.078;38;3.834;24;4.329;44
4034;3.275;15;1.308;5;5.008;99;3.897;17
1589;3.090;13;2.133;14;3.334;14;4.661;72
3976;3.501;23;2.338;18;4.504;57;4.204;37
5139;4.670;98;4.259;103;4.903;86;5.032;120
4953;5.345;177;4.351;118;5.524;194;5.549;214
3938;2.251;5;2.014;10;2.318;4;2.805;2
3444;4.331;69;4.259;103;4.023;32;4.916;103
2475;3.999;47;4.007;86;3.876;25;4.366;49
2221;4.841;111;4.351;118;5.297;133;4.697;77
4649;5.494;206;4.758;152;5.563;215;5.423;190
2700;5.146;151;4.839;162;5.297;133;5.063;124
1804;5.253;163;5.123;184;5.075;108;5.306;167
1088;4.123;57;2.757;26;5.352;139;4.552;64
608;4.055;51;3.053;36;4.804;78;4.936;108
937;5.268;166;4.672;143;5.297;133;5.549;214
2919;5.339;175;5.325;202;5.251;124;4.758;84
3176;5.081;139;5.071;180;4.963;95;4.732;82
1761;5.002;131;4.095;92;5.487;177;4.958;109
5419;5.002;131;4.774;155;5.271;128;4.509;59
3574;5.461;196;5.273;194;5.377;146;5.556;216
77;5.225;161;4.332;115;5.513;189;5.359;180
198;4.395;72;3.868;74;4.927;91;4.697;77
860;5.116;145;4.758;152;5.037;105;5.415;189
5068;4.562;85;3.883;76;4.903;86;5.227;152
5121;5.345;177;4.409;123;5.562;214;4.028;29
3335;5.157;154;3.883;76;5.537;199;5.291;163
5103;5.444;192;5.180;186;5.545;203;4.826;92
3825;3.070;12;2.233;16;3.465;17;3.987;20
1066;5.027;133;4.742;149;5.235;121;4.876;98
1480;4.941;124;4.560;136;5.446;164;3.987;20
4185;5.345;177;5.083;181;5.271;128;5.494;201
5358;3.407;18;3.402;56;3.623;20;3.026;4
451;4.764;105;4.409;123;5.037;105;4.826;92
2627;3.607;28;3.137;43;3.695;21;4.661;72
728;4.029;49;2.557;24;5.235;121;4.794;89
152;4.515;81;2.844;31;5.401;151;5.367;182
3722;5.293;169;4.936;170;5.352;139;5.423;190
707;5.467;198;5.422;208;5.365;143;5.332;175
2771;4.055;51;3.658;67;4.583;64;4.131;35
1284;4.144;58;3.402;56;4.403;50;5.175;142
2008;4.255;67;4.116;93;4.243;41;4.625;69
943;4.965;127;4.774;155;4.804;78;5.175;142
5421;4.238;65;3.502;60;4.180;39;5.405;186
807;5.494;206;5.469;210;5.471;172;5.008;114
2011;4.718;99;4.430;125;4.779;76;5.032;120
2291;3.866;39;3.480;59;4.243;41;4.204;37
2231;3.984;46;3.292;49;4.425;52;4.826;92
3403;3.653;29;3.100;40;3.934;29;4.484;57
3098;5.370;183;4.821;159;5.492;181;5.509;204
3212;4.495;80;3.925;81;4.425;52;5.367;182
74;2.924;10;3.270;47;2.513;5;3.129;5
5406;5.382;186;5.294;197;5.347;137;5.160;139
3539;5.564;217;5.556;217;5.563;215;5.175;142
2797;5.116;145;4.711;145;5.492;181;3.987;20
4011;3.771;33;3.300;50;4.288;46;4.028;29
328;4.638;95;4.081;89;4.504;57;5.431;192
4685;4.055;51;3.078;38;4.963;95;4.758;84
5059;4.884;117;4.902;165;4.855;82;4.509;59
